Guy Trosper	2.049868663644965e-05
Blade Runner	8.96561496881509e-05
philip k. dick	3.196755754825671e-05
Brothers	7.112981796217719e-05
daniel craig	3.67422952923474e-05
Little Miss Sunshine	6.859799686820394e-05
The Young Lions	3.094695041729238e-05
CSNY/Déjà Vu	1.795063421956967e-05
Open Hearts	4.857606148793434e-05
Susanne Bier	2.7313797229323482e-05
The Wonders	1.9077488865826317e-05
Alice Rohrwacher	7.380697687015339e-06
Covert Action	1.2662251035890451e-05
Europa	3.4036437852991505e-05
Going Hollywood	2.5623673418631438e-05
The Story of Ruth	3.3158745957125554e-05
A Most Wanted Man	3.8417369755550513e-05
anton corbijn	1.6478707908373275e-05
Microcosmos	3.7910427478012584e-05
The Day the Earth Caught Fire	2.733974439552451e-05
Val Guest	3.255808694117768e-05
Denis Leary	4.608708883874771e-05
Pandora's Box	4.839421124245425e-05
Frank Wedekind	1.1066246535579692e-05
Killshot	3.1389106586437885e-05
John Madden	2.936698996674906e-05
Grand Theft Parsons	1.4062766771223909e-05
Last Dance	1.8784709987334368e-05
Rob Morrow	2.3595065883406055e-05
Arlington Road	3.638287648583977e-05
Premium Rush	4.471141715620536e-05
Missing	4.231979448475816e-05
jack lemmon	4.6978390411900525e-05
Seizure	1.2563730976639927e-05
Fiddler on the Roof	5.832604730863658e-05
The Devil's Backbone	4.1287416569135096e-05
Guillermo del Toro	2.733892985067492e-05
Class	1.8504884628615486e-05
I Wake Up Screaming	2.4884544917640684e-05
West Beirut	1.477848677945987e-05
The Sleeping Dictionary	3.3340744063308975e-05
Guy Jenkin	6.4760360305271196e-06
Summertime	2.258377650999426e-05
Shadows	4.767322097281818e-05
The Marine	3.258802771388316e-05
After Office Hours	1.4867600866865727e-05
Franklin J. Schaffner	2.8630903159328922e-05
The Dark Knight Rises	7.580738734108663e-05
batman	2.3308671007456587e-05
Oz the Great and Powerful	5.380644418183834e-05
Rachel Weisz	6.452872398848982e-05
Blue Velvet	5.1408100607429566e-05
surreal	5.193882241453844e-05
'R Xmas	1.226394110966871e-05
Norwegian Wood	2.5206633057902773e-05
Tran Anh Hung	1.4840353344044643e-05
Dead Man's Shoes	4.322537879912695e-05
Shane Meadows	2.1491125285591392e-05
Apollo 18	2.2304079193999173e-05
Vampire's Kiss	3.217831698937619e-05
Elizabeth Ashley	1.6513422036265086e-05
Christmas Eve	2.479930307362712e-05
Happy New Year	5.125263572612934e-05
Claude Lelouch	1.9280568932605856e-05
The Conclave	2.459372263047156e-05
The Most Hated Family in America	4.139923610661312e-05
Louis Theroux	7.71630431685331e-06
Kiss Me Goodbye	3.581352498593509e-05
Sally Field	5.552231300820688e-05
The Unsinkable Molly Brown	2.3796346039127698e-05
Made for Each Other	3.562080100488612e-05
Can't Hardly Wait	6.178035555247987e-05
jennifer love hewitt	1.9326000244349636e-05
Empire of Silver	1.8788189011430006e-05
A Year Ago in Winter	2.3362936168352282e-05
Trust	6.398272933483952e-05
Robert Festinger	9.267963460389426e-06
Trapped in Paradise	2.877230731967411e-05
george gallo	9.51853808545122e-06
Human Nature	4.1431402782285827e-05
Charlie Kaufman	1.6700010718667886e-05
stage	1.680673440008176e-05
Agent Vinod	2.9981756533330095e-05
Kareena Kapoor	2.8824879303818895e-05
Naked	1.883060475445279e-05
Mike Leigh	5.3299736260305414e-05
Edvard Munch	2.4880624268835778e-05
Radha Mitchell	3.923222788034395e-05
Georg	5.2975193578811326e-05
estonia	1.072441268752566e-05
Path to War	2.7998657390228837e-05
john frankenheimer	4.4271611628478486e-05
His Kind of Woman	2.8710072165493367e-05
Jane Russell	2.8769769360332622e-05
Man on Fire	5.8692998358880734e-05
Denzel Washington	9.789727438685117e-05
The Sum of All Fears	3.443372597103868e-05
jerry goldsmith	8.810090716695893e-06
The Scar	2.4760878577243137e-05
Krzysztof Kieslowski	8.592935589911247e-06
Demoted	2.3446327226575384e-05
David Cross	2.7470022801545804e-05
Look Who's Talking	3.407631576994287e-05
Amy Heckerling	2.2298677974885643e-05
Only the Strong	2.1410567329170218e-05
Mark Dacascos	2.367800675359303e-05
Highlander	5.174731031861582e-05
The Bay	1.9242595487260965e-05
Barry Levinson	7.695778639466257e-05
What's Up, Tiger Lily?	3.301129726753224e-05
Moms' Night Out	4.838956459634118e-05
Jon Erwin	1.2442173363343533e-05
The Green Hornet	5.13990795285009e-05
Open Windows	3.1972605023669895e-05
Nacho Vigalondo	1.4620873730706372e-05
That Forsyte Woman	2.4234215216279485e-05
The Count of Monte Cristo	0.00010507803512191193
Rowland V. Lee	1.858657302626252e-05
Jason X	2.80176246280998e-05
Kane Hodder	1.4735616705818232e-05
The Bonfire of the Vanities	4.062656986527882e-05
You and Me	2.3458407445540392e-05
George Raft	4.2373267179423146e-05
The Quiet American	5.8901880386028135e-05
graham greene	1.623328215514564e-05
The Escapist	6.359977251751637e-05
In Bruges	4.103347893572438e-05
brendan gleeson	2.216173859380906e-05
The Den	2.2793691866013733e-05
The Incredible Shrinking Woman	3.7045700559918435e-05
Ned Beatty	6.251983228468571e-05
Donald Faison	1.9587925859928703e-05
The Phantom Carriage	4.4880438412135944e-05
Victor Sjöström	2.0642600671001802e-05
The Candy Snatchers	2.1694065223113852e-05
Lincoln	4.297448747226801e-05
Home Alone	5.666833960849448e-05
John Heard	4.5944618777440574e-05
The White Ribbon	3.073291929787165e-05
cinematography	0.00010917972723787957
The Homecoming	1.328223302540845e-05
Harold Pinter	4.90633951559426e-05
Hatari!	4.002326926476173e-05
howard hawks	6.739857889496803e-05
Flightplan	3.687863905986389e-05
Munich	5.799211257521667e-05
spielberg	6.035376496013221e-05
Dr. Jack	2.6807960546972663e-05
1922	5.0707962412488144e-05
Turn of Faith	1.0323859486265697e-05
Charles Jarrott	2.949799809061848e-05
The Trial of the Incredible Hulk	1.7397771551798308e-05
Gerald Di Pego	1.5517848917225616e-05
Kounterfeit	2.8465629265504192e-05
David Chase	1.1403131255390892e-05
My Brilliant Career	3.100046289049417e-05
Song of the Sea	1.9030599471018855e-05
Stuart Little	5.3397946546922504e-05
Hugh Laurie	3.157325523261011e-05
Farewell	3.2021420102642015e-05
Christian Carion	7.214131717764392e-06
Wildflowers	3.215558359424037e-05
Clea DuVall	1.6771364828826565e-05
Le Cercle Rouge	2.5058241155562275e-05
The Wraith	1.6196438100996397e-05
Mike Marvin	7.916627833622151e-06
The Extra Man	2.5841592411768647e-05
Wind Chill	2.3918026961886212e-05
The U.S. vs. John Lennon	3.528664600563543e-05
The Gaucho	1.910320954836662e-05
Vampyr	4.139076729741679e-05
Amateur	2.3027110918263443e-05
Martin Donovan	3.30322187622947e-05
Paul Reubens	1.2286250759011378e-05
Gertrud	5.1478087655585716e-05
Black Snake Moan	3.3818841402336504e-05
Craig Brewer	8.87428115057592e-06
Rosenstrasse	2.599104311141802e-05
Margarethe von Trotta	1.776927621376073e-05
Floating Clouds	2.3167854635827155e-05
The Notebook	5.720615652970739e-05
$	2.7978889666463003e-05
Peter's Friends	4.042275577960593e-05
Kenneth Branagh	6.603567941516791e-05
Blind Date	4.232890344340469e-05
Kim Basinger	6.854870405748505e-05
Descent	2.187819201071051e-05
Avalanche	2.7760754556631375e-05
The Reckoning	8.056784389982573e-05
John V. Soto	6.930874612048973e-06
Vera Cruz	3.002008304799915e-05
robert aldrich	2.916802248093993e-05
First Family	2.4346225772807954e-05
Private Confessions	2.1539568232247617e-05
No Such Thing	2.6099313675762497e-05
hal hartley	2.200195526423749e-05
Blackout	5.627088904960437e-05
Period of Adjustment	2.0369905842223247e-05
The Disappeared	3.0620881783294055e-05
Tom Felton	1.5973319349252027e-05
The Perfect Man	3.7947515554319614e-05
Mark Rosman	1.897521132456721e-05
The Hunt for Red October	6.549849752077407e-05
John McTiernan	2.9711560977139518e-05
A Cool, Dry Place	3.8850140860733257e-05
Avalon	3.285551464065054e-05
virtual reality	9.660323019472773e-06
Goldfinger	4.259641492942108e-05
james bond	6.978277993658728e-05
In the Valley of Elah	4.401330983833905e-05
Tommy Lee Jones	0.00010827130996985302
Guy Bolton	2.293117771041181e-05
The Spanish Earth	2.7093389881564797e-05
Joris Ivens	1.0246164014494272e-05
Duck Soup	4.1745423402369617e-05
First Love	4.6572530501191865e-05
A Royal Affair	3.31877997630829e-05
mads mikkelsen	3.059620328682852e-05
Billy's Hollywood Screen Kiss	2.9382010424818033e-05
Alice	9.568088450105754e-05
The Pit and the Pendulum	1.8966613931711947e-05
Edgar Allan Poe	4.8340569808222316e-05
Uncle Boonmee Who Can Recall His Past Lives	1.3881145288893258e-05
Apichatpong Weerasethakul	1.7080554173123473e-05
Monkey Business	6.751598953716498e-05
I, Robot	7.306959338827974e-05
Dorian Gray	5.3981097172489514e-05
ben barnes	9.35214775995957e-06
Anna Karenina	8.787896391924655e-05
Greta Garbo	4.213350045585689e-05
Brooklyn	3.2938210396574846e-05
Domhnall Gleeson	1.6592938004258616e-05
Towelhead	2.112605839617895e-05
Alan Ball	1.0545708540892941e-05
Below	4.40243178545299e-05
Matthew Davis	1.7295123525502025e-05
The Ledge	2.943254904642054e-05
The Battle of the Sexes	2.1063631793227084e-05
Sleep with Me	2.303344255915561e-05
Rory Kelly	1.0418017084216777e-05
Sherlock Holmes and the Secret Weapon	1.968064869394358e-05
Basil Rathbone	8.528840139334279e-05
The Nutcracker Prince	3.716048371391032e-05
Megan Follows	1.096423242649773e-05
The Suicide Shop	1.3409956493425279e-05
Patrice Leconte	2.384874274020637e-05
Black Knight	3.5756830088394907e-05
Marsha Thomason	9.209993714891287e-06
Stealing Beauty	4.2299195907547105e-05
Anthony Quinn	9.499543480702748e-05
Criss Cross	2.5806771101268182e-05
Don Tracy	9.942847684438437e-06
Stephen Kay	9.980394877271409e-06
Accepted	2.9537782728296663e-05
Steve Pink	1.638132887921909e-05
Captivity	2.83884525217591e-05
Elisha Cuthbert	1.9088410148317738e-05
Playtime	2.243009729466929e-05
Liberty Heights	1.4854968993875555e-05
barry levinson	4.468632180313013e-05
Indiscreet	2.9929337574502586e-05
Clerks II	4.721568431832865e-05
Are You Here	1.5772615405370263e-05
Matthew Weiner	7.798025268732269e-06
The Greatest	5.209797307894933e-05
The Buccaneer	6.793578107987979e-05
Harold Lamb	9.225735859652548e-06
Alan Hale	2.0489329989614166e-05
Beautiful People	1.8565548705501326e-05
Sweet November	4.026932091307909e-05
charlize theron	4.2241951929476994e-05
Barnyard	3.058225409631722e-05
The Country Teacher	1.779446518243387e-05
Czech	6.61149638015881e-05
Strange Invaders	3.671741078836247e-05
Portrait in Black	2.9268440028952862e-05
Affinity	2.108222276781468e-05
Andrew Davies	2.7061663808668864e-05
No Escape	4.205403929632286e-05
Lance Henriksen	4.030678166528296e-05
kyle maclachlan	1.2983957796877606e-05
Nuns on the Run	4.527404885678932e-05
jonathan lynn	1.7120771899685275e-05
Novocaine	3.211488497574968e-05
David Atkins	6.741522013466477e-06
The Rich Man's Wife	1.6262704907572012e-05
The Change-Up	3.14907553870615e-05
Jon Lucas	1.167120450941083e-05
Ernest Tidyman	2.173918156591385e-05
The Scent of Green Papaya	3.5118906493473036e-05
vietnam	5.98110325133161e-05
Little Birds	2.8647206780496553e-05
Elgin James	9.36874339696166e-06
End of Days	4.5407760501500615e-05
Robin Tunney	2.1366368088582098e-05
The Three Musketeers	0.0001080310365731842
alexandre dumas	8.874690112484873e-06
Take Me Home	3.0253643739077123e-05
Victor Garber	1.341869204504765e-05
The Garden of Words	1.715397274703389e-05
Bloodsuckers	2.9608705218611584e-05
Camouflage	3.644492639472639e-05
Birdman of Alcatraz	3.777299298778224e-05
The Death of the Incredible Hulk	1.4658749776544075e-05
Lou Ferrigno	1.3682258309834857e-05
Poor Boy's Game	3.929737890720701e-05
Exodus	2.0531229777044858e-05
otto preminger	3.9584648365151037e-05
The Great Buck Howard	2.3558067833793958e-05
Sean McGinly	1.04970617349593e-05
The In Crowd	3.087101650653308e-05
Mary Lambert	2.0223729689919205e-05
Cyrano de Bergerac	6.954127602547394e-05
Edmond Rostand	9.084057561921373e-06
True Blue	2.818079076227906e-05
Sport	0.00030915874032664
Machibuse	2.1878171927922148e-05
Foreign Correspondent	4.590568697016068e-05
Robert Benchley	2.1156164111977428e-05
When Dinosaurs Ruled the Earth	2.848312133122413e-05
In the Line of Fire	5.063875717425878e-05
Secretariat	3.0481588028002123e-05
Randall Wallace	2.0767454411314495e-05
Spinning Boris	2.128818301346976e-05
Roger Spottiswoode	3.434576550066226e-05
Pontiac Moon	2.1543487813184727e-05
Ted Danson	3.6641591557567685e-05
Swiss Family Robinson	4.614141783100657e-05
Ken Annakin	4.6741089842084095e-05
Gray Lady Down	2.417222230767705e-05
Silver Linings Playbook	6.427649202455542e-05
David O. Russell	2.1644637770845685e-05
Blast	2.862981074750643e-05
Fading Gigolo	1.9861094980953924e-05
John Turturro	4.5451279045393165e-05
10 Years	2.62139069495856e-05
Searching for Debra Winger	1.3279842081586325e-05
Aakrosh	2.9792776220386976e-05
Priyadarshan	1.6300350971695215e-05
The Bad News Bears	2.5179401439646052e-05
Food, Inc.	4.113349099222447e-05
julie taymor	1.2190533593567238e-05
L'Enfer	2.232771271357068e-05
claude chabrol	3.858436206776732e-05
The Proprietor	1.7708960516743163e-05
Old Dogs	2.6662544536114757e-05
Walt Becker	1.179885998526864e-05
Ilo Ilo	2.4727571550563915e-05
Thanks for Sharing	3.262580312499244e-05
Gypsy 83	1.3967916031293335e-05
Todd Stephens	1.5223920020511338e-05
Paprika Steen	1.4565894898523486e-05
Unfair Competition	1.8911041676481624e-05
Ettore Scola	2.1744321334474732e-05
Captains Courageous	2.0481965060635998e-05
rudyard kipling	2.575685028372048e-05
Attack on the Iron Coast	3.100902380143701e-05
Lloyd Bridges	3.494620530377485e-05
All the Brothers Were Valiant	3.7074075818047435e-05
Bullitt	5.21244785742728e-05
Men at Work	2.4643569675898835e-05
Leslie Hope	1.3089577661603933e-05
Good Evening, Mr. Wallenberg	2.7367284480442303e-05
bennett miller	1.2034982093813722e-05
Bengali	3.2108601491195296e-05
Next	4.003578183635997e-05
Dark Water	6.608000093279193e-05
john c. reilly	3.442194407749996e-05
I'm Still Here	2.0943995376769895e-05
Joaquin Phoenix	6.233215096737742e-05
The Big Store	2.1148696807410405e-05
The Man of My Life	4.4777409100982266e-05
Mighty Joe Young	5.3614137151881336e-05
Ben Johnson	4.9139479427812105e-05
The Last of Mrs. Cheyney	3.7231049423825224e-05
Joan Crawford	0.00011896705026765227
Barry Battles	7.983789820628514e-06
Grease	4.9656811712935874e-05
Oliver Twist	6.238165240148063e-05
Downtown	2.6053327494942294e-05
The Goodbye Girl	5.3441262906363494e-05
Jeff Daniels	6.234159757942726e-05
How to Lose a Guy in 10 Days	4.008447586839886e-05
I Am Love	2.346437819454032e-05
Luca Guadagnino	1.0574341668799912e-05
The Young Savages	3.5771008944025696e-05
These Amazing Shadows	2.571688026528343e-05
Paul Mariano	8.774291150090947e-06
Hero	5.033414260717058e-05
jet li	6.253528343250126e-05
Lake City	2.6196333168940724e-05
Hunter Hill	7.778694627276459e-06
Fright to the Finish	2.417456844364695e-05
Jack Mercer	8.472965742152448e-06
Mad About Mambo	1.9557567742661006e-05
John Forte	8.864369799331199e-06
The Brothers Rico	3.740819162985169e-05
Georges Simenon	2.3383148480303983e-05
Northern Lights	3.361495227789969e-05
Eddie Cibrian	1.085874444567369e-05
The Visitors	1.2149132277888928e-05
The Myth of the American Sleepover	1.5363097892411613e-05
David Robert Mitchell	9.843910660158336e-06
Babes on Broadway	2.91059898101345e-05
Busby Berkeley	3.3710206254197716e-05
The Last Broadcast	2.479074824533872e-05
Stefan Avalos	8.58551368196175e-06
Body of Lies	5.4062217138041886e-05
Mark Strong	3.491464996379495e-05
sam raimi	4.072224179457121e-05
Private Lives	2.302234411036728e-05
sidney franklin	1.7478236826634608e-05
American Outlaws	2.4850484706220867e-05
Ali Larter	1.6855173603677624e-05
Gloria	6.248365343769469e-05
The Food of the Gods	3.58394210221351e-05
Pamela Franklin	1.9863577901390973e-05
Faith School Menace?	1.5372011515093354e-05
Richard Dawkins	1.6573629787149262e-05
The Last American Hero	2.2176028369618143e-05
The Return of Don Camillo	3.46563630575156e-05
Luster	1.6510620057371624e-05
Everett Lewis	8.00418463330616e-06
The Dark Corner	2.1064984127939514e-05
Man Trouble	2.9057687648241103e-05
Them!	5.731943119290115e-05
James Whitmore	3.905019180054135e-05
The Unknown	3.2361953619105926e-05
joan crawford	2.0458741434192023e-05
Killer Klowns from Outer Space	3.318892452279504e-05
Subway	2.391311689121273e-05
Creepshow	3.702969640639464e-05
The Projectionist	1.7144269007661735e-05
Harry Hurwitz	8.190066947526612e-06
Stone of Destiny	2.933864265737475e-05
Kate Mara	1.5110184792060112e-05
Rashomon	3.911809113287266e-05
toshiro mifune	3.241516401494659e-05
Days of Glory	5.79927927050472e-05
Dude, Where's My Car?	4.6479378651015e-05
humor	1.2230415550143447e-05
From Beijing with Love	2.442878637826761e-05
The Outsiders	4.681143640039137e-05
Patrick Swayze	6.485232954827924e-05
Kate Beckinsale	6.882203582027167e-05
The Westerner	3.960231988805162e-05
william wyler	7.203904528867021e-05
The Guns of Fort Petticoat	1.8665028806038885e-05
Camille Claudel	2.7444007621346568e-05
Next of Kin	3.3395411690605375e-05
Atom Egoyan	4.746448074408559e-05
The Silver Brumby	4.132885351576578e-05
Russell Crowe	8.955425536737024e-05
Trois	5.649068755722837e-05
Underdog	2.7579936170341648e-05
Patrick Warburton	2.649417545960416e-05
Last Tango in Paris	3.2832373528535976e-05
sex	6.339880550040998e-05
Crime and Punishment	5.5253130585749856e-05
Aki Kaurismäki	6.369489767695049e-05
Gerard Butler	4.731828653547298e-05
tom savini	1.0232882865877444e-05
My Sister's Keeper	4.512957039983947e-05
nick cassavetes	1.4535765058967134e-05
Catch Me If You Can	5.717040545308737e-05
amy adams	4.639977001643937e-05
The Burglar	2.1889103771843183e-05
Jayne Mansfield	2.1131653189174422e-05
Better Things	1.5235099407294778e-05
Duane Hopkins	9.790373276845078e-06
Avatar	8.373174334536264e-05
South of the Border	4.8729723173913704e-05
Tariq Ali	7.460291282664243e-06
Never a Dull Moment	2.3420235202883648e-05
The Legend of Suram Fortress	1.8769077075004242e-05
Georgian	4.5339194143546373e-05
National Lampoon's Vacation	4.688823404334269e-05
Macbeth	4.0088614653593274e-05
A Beautiful Mind	6.432745236613854e-05
paul bettany	3.591080744398544e-05
michelle pfeiffer	6.0805196662390194e-05
The Divide	3.753969958834115e-05
Karl Mueller	1.1809587502277423e-05
Guarding Tess	2.00359363955381e-05
Hugh Wilson	2.3331896211046246e-05
The Fugitive Kind	3.527981409560919e-05
Waldo Salt	2.0030563834291593e-05
The Bridge on the River Kwai	5.39999749693466e-05
best picture	7.077305984465912e-05
Ralph Meeker	2.1402400646453357e-05
RKO 281	2.9932524138465486e-05
Clean	2.1780669795836207e-05
olivier assayas	2.1210952452401055e-05
Into the Blue	2.8052450300542326e-05
jessica alba	3.4629814315667614e-05
Oscar Wilde	3.20889435635134e-05
Trial on the Road	2.921388070767871e-05
Yuri German	1.2356016851858095e-05
The Southerner	1.853551664049431e-05
jean renoir	5.7344804564957956e-05
Dougray Scott	3.3755401399639125e-05
Think Like a Man Too	2.846106276754531e-05
David A. Newman	1.0976243371285414e-05
Detective Story	3.592907487498352e-05
Tootsie	4.018945397210258e-05
ensemble cast	6.504634841523486e-05
opera	2.4899270788498405e-05
Home for the Holidays	3.71426741689953e-05
Anne Bancroft	6.55367077078951e-05
Fist of the North Star	5.574741531020266e-05
Speed Racer	2.6610787258195223e-05
Drona	2.6530737051081028e-05
Duma	3.668122181554226e-05
The Temp	3.1260960305249954e-05
Lara Flynn Boyle	2.2218373833886532e-05
Reds	3.913844156420683e-05
Jerzy Kosinski	8.940589444455427e-06
Return to Oz	4.7045056359791624e-05
Walter Murch	9.079275429877948e-06
An American Haunting	3.0267091936802118e-05
Donald Sutherland	0.00011071483854702298
The Gathering	2.0332106615497688e-05
Brian Gilbert	1.0229888733772962e-05
Angel's Egg	2.6032117139899205e-05
The Net	3.7506035932021034e-05
Dennis Miller	1.6468065550153147e-05
Green Lantern	7.949511537977532e-05
dc comics	4.90912064779551e-05
Mad Love	8.038239668357804e-05
Karl Freund	9.464917446766728e-06
The Lives of Others	7.722091999786003e-05
Sebastian Koch	1.0217014478690125e-05
The Dresser	3.510789663598572e-05
Ronald Harwood	2.7913993628950676e-05
The Shopworn Angel	2.8725282998959733e-05
Margaret Sullavan	1.9545997445743452e-05
Delivery Man	3.670518328645222e-05
Ken Scott	1.8306909338608238e-05
Bilitis	2.8249725961054912e-05
I Vitelloni	4.986537600238162e-05
Airbag	4.205416020440829e-05
Fernando Guillén Cuervo	9.237643806570585e-06
Run of the Arrow	2.337947871878519e-05
Lawrence Kasdan	4.1584418972324554e-05
Ladder 49	2.158761903565799e-05
Black Water	4.1101725181120955e-05
The Left Handed Gun	3.0170186543017335e-05
A Diary for Timothy	2.652675044772505e-05
John Gielgud	4.6826804664204045e-05
Tea with Mussolini	2.5367488638651066e-05
Franco Zeffirelli	3.570761217994083e-05
Blaze	2.7507728875290065e-05
Ron Shelton	3.2178096540560054e-05
Bridge to Terabithia	5.092834245178933e-05
zooey deschanel	5.080039551631305e-05
Intruders	2.9035178626467857e-05
Juan Carlos Fresnadillo	1.5992164212307786e-05
Midnight Cowboy	4.389581884140625e-05
dustin hoffman	6.945109385630382e-05
Air America	3.7997633163780265e-05
Robert Downey Jr.	2.585535624911982e-05
Judith of Bethulia	1.9862587762355168e-05
Henry B. Walthall	1.596119239590291e-05
I Live My Life	2.653324995849821e-05
The Edge of Love	3.6081723372470304e-05
keira knightley	4.2825682583525656e-05
Road to Perdition	4.5533287959216604e-05
I Belong	1.982919046361672e-05
Dodge City	2.4613603123977505e-05
Victor Victoria	3.440344861020991e-05
Machete Kills	2.4200144144899147e-05
Mel Gibson	9.979696426181927e-05
Weekend	5.962038440532908e-05
Yossi	5.087229258539719e-05
eytan fox	1.09043484801194e-05
The Jerky Boys	1.462756389038152e-05
The Tempest	3.793903482019644e-05
Homicidal	3.68264484801405e-05
William Castle	4.7042822888150254e-05
Time Bandits	5.688342987443499e-05
ralph richardson	1.280105456359274e-05
Hard Ticket to Hawaii	4.0797819013691545e-05
Hum Tumhare Hain Sanam	1.7798349478218393e-05
Jerry LaMothe	6.9972477741492925e-06
Houdini	1.857994880742673e-05
George Marshall	5.32808222242649e-05
The Princess Bride	5.275190876035988e-05
The Fall of the House of Usher	2.7559693163871813e-05
The Crimson Rivers	2.2193606873331982e-05
Mathieu Kassovitz	2.162171695979177e-05
Howard the Duck	6.034501085321155e-05
funny	1.779136186785967e-05
P.S. I Love You	3.16482013229941e-05
Cecelia Ahern	1.2082045825351527e-05
Dark City	8.463466617792671e-05
william dieterle	4.322216675074768e-05
Angel Baby	2.591253256622537e-05
John Lynch	9.756247973054465e-06
The Desperate Hours	2.536336661475667e-05
Joseph Hayes	8.936820385876532e-06
The Last Metro	3.229328637842877e-05
Easy Rider	4.625630438145788e-05
L.A. Confidential	6.368144801267657e-05
Possession	5.657068720813411e-05
Nurse Betty	3.493210755351345e-05
Renée Zellweger	5.861625486620725e-05
Captives	3.376104516183765e-05
A Love Song for Bobby Long	2.4395193046370525e-05
Middle Men	3.8527950536904096e-05
Luke Wilson	5.661927348363946e-05
Big	5.267008902251658e-05
Murder, My Sweet	2.4034679785897722e-05
1944	0.0002294047718423089
Before I Go to Sleep	3.0787197318742144e-05
Mumford	4.050627648058232e-05
Possessed	6.737466879870776e-05
exorcism	2.4330535931451554e-05
Tony Randall	3.281671520180508e-05
Turtles Can Fly	2.669526990838853e-05
Bird People	1.7814520192976845e-05
paranormal	1.57309697826716e-05
The Water Horse	2.3651276674793618e-05
Frequency	2.386124744871399e-05
Jim Caviezel	4.0181574959489104e-05
The Witches	7.801723311227762e-05
nicolas roeg	2.784229154507259e-05
Wonder Boys	5.379626787800133e-05
Bang Bang You're Dead	2.683908065524049e-05
ben foster	1.5281207135760748e-05
Dead Man on Campus	1.2765212757236976e-05
Gregor Jordan	1.8751290237021147e-05
A Prayer for the Dying	2.399380262887224e-05
liam neeson	7.702458977292514e-05
September	4.2551956885893445e-05
Dianne Wiest	3.166440408210928e-05
Three Kings	5.495261640160094e-05
Mark Wahlberg	6.855346812147755e-05
Final Cut	2.4242243610083497e-05
Alfred Molina	4.21605027803416e-05
My Father's Glory	2.56204844066454e-05
That's Life!	1.449719733003902e-05
Blake Edwards	8.74664107448985e-05
Sister	1.4621374530585405e-05
The Curious Case of Benjamin Button	4.57652246163724e-05
Robin Swicord	1.552451139140477e-05
Made in America	3.230274538631498e-05
Where's Poppa?	3.4063993157091556e-05
Robert Klane	1.5679125941980206e-05
Blue City	3.528963508101889e-05
Ross Macdonald	1.226664404347053e-05
Black Ice	3.757105254645855e-05
Petri Kotwica	7.87681245984302e-06
Jumanji	5.8638473503073776e-05
The Passion of Anna	1.8028033373803108e-05
Ingmar Bergman	0.00010888026156989648
Kind Hearts and Coronets	4.209959408326879e-05
Valerie Hobson	1.533010434270828e-05
Spawn	3.9443721550279034e-05
Abbott and Costello Meet the Mummy	1.6049340901270125e-05
mummy	1.8052429927942628e-05
Something Borrowed	4.207497683553506e-05
Do the Right Thing	3.51382780521054e-05
spike lee	2.6039922950448804e-05
Midnight Express	4.484737049376204e-05
The Blue Max	5.106735388290128e-05
Death in the Garden	3.7865008162012405e-05
A Wedding	2.740345362834517e-05
Carol Burnett	1.4900076219186903e-05
Pathfinder	5.031455848929932e-05
Nils Gaup	1.023563257596925e-05
Private Fears in Public Places	2.039883481508882e-05
Losin' It	2.1103620680527744e-05
Jackie Earle Haley	2.7546330461398084e-05
The War Lord	2.9204663466693935e-05
Phil Silvers	1.330611092399547e-05
The Queen	5.3332367507866895e-05
stephen frears	4.339812058809236e-05
Exam	6.775105692749063e-05
Stuart Hazeldine	9.004114584012284e-06
The Major and the Minor	2.891066596948979e-05
Charles Brackett	3.3034069723235814e-05
The Stepfather	6.186302619302853e-05
plot	3.533921237190055e-05
Theatre of Blood	3.197355306010008e-05
Shattered Glass	3.796685817406114e-05
peter sarsgaard	2.62840543632687e-05
Sagebrush Trail	2.0681224349392366e-05
Yakima Canutt	1.1339171427528119e-05
Phone Booth	4.947148923088041e-05
Joel Schumacher	6.685050756091318e-05
Saw VI	4.596608328473886e-05
Costas Mandylor	2.719886878560731e-05
Ariel	4.0959888269068426e-05
The Best of Me	3.47202663505096e-05
The Face Behind the Mask	4.512777437930411e-05
Dracula Has Risen from the Grave	4.109000017657118e-05
Veronica Carlson	9.930249362205289e-06
The Lair of the White Worm	3.187244791911133e-05
Ken Russell	5.718054833796884e-05
Pork Chop Hill	2.677550232488624e-05
Harry Guardino	1.2241401026388824e-05
Love Happy	3.6885346252576846e-05
The Overbrook Brothers	2.4508297760535114e-05
John E. Bryant	8.527422333758787e-06
The Black Watch	3.3198870039124306e-05
James Kevin McGuinness	1.9120005418411864e-05
Assault on a Queen	2.4344721430643553e-05
Lookin' to Get Out	2.3859541815332048e-05
Jon Voight	5.6034426108458e-05
How I Live Now	4.9151057008891407e-05
Tony Grisoni	1.353419611576531e-05
Bringing Up Baby	5.3093966648961005e-05
I Hate Valentine's Day	1.7011967741391614e-05
Ghost	4.3471439698848245e-05
Tony Goldwyn	2.1997890905598744e-05
Miracle	3.799919699904845e-05
gavin o'connor	1.3426206974991806e-05
Deck the Halls	3.4344667139230546e-05
Kristin Davis	1.2481373140052198e-05
Unforgiven	4.350079815487064e-05
The Iron Lady	5.01931956647048e-05
Dick Tracy	4.390829601479513e-05
Warren Beatty	4.7529127008217886e-05
william a. wellman	3.614496377367556e-05
Far and Away	4.299879119260579e-05
Tom Cruise	6.96580132411523e-05
